ID,Epic,Equipo,Fase,FaseNombre,Titulo,Descripcion,CriterioDeAceptacion,Estado,EsNueva,BloqueadaPor,Etiquetas
F1.40,Front · Fase 1 — Consola y el traslado de render/,Front,1,Consola y el traslado de render/,Presentacion llega al cuerpo · hoy está declarada y nadie la pasa,"BodyProps.presentation existe en render/types.ts, está documentada correctamente —«rótulos y cifras de apoyo, redactados por el backend; viajan con el dato y no con el layout porque dependen del período»— y ningún cuerpo la lee, ninguna superficie la pasa. KpiBody toma label, comparativo y medidor de params, o sea de PanelConfigurado.opciones, que es el layout. Es nuestro, no del backend, y contradice nuestro propio contrato. Presentacion declara esos tres campos y dice por qué van en el payload: «el medidor marca 61% este mes y otra cosa el siguiente». Con el layout de por medio, el rótulo del KPI queda congelado en la composición. MSW lo tapaba porque los fixtures escribían el rótulo en opciones. El cable lo destapa: manda options: { comparative: true, meter: true } —interruptores— y los datos en presentation.","• Panel pasa presentation al cuerpo, y KpiBody lee de ahí label, medidor y comparativo. En params quedan los interruptores, que es lo que el contrato llama «interruptores de composición, no datos».
• Un KPI cuyo medidor cambia de período cambia en pantalla sin republicar el layout. Es la garantía que justifica que Presentacion exista.
• Verificada por mutación: mover el rótulo de vuelta a opciones tiene que romper una prueba.
• Queda UN solo lugar que la pasa y uno solo que la lee. Los doce cuerpos comparten BodyProps, así que PanelInGrid se la pasa a todos y la declaración de quién la usa es destructurarla o no: hoy solo KpiBody. Verificable con grep, y esa es la forma correcta del criterio — el que se escribió primero pedía «el que no la usa no la recibe», que con un tipo de props compartido no se puede cumplir sin partirlo en dos, y partirlo sería peor: el día que un segundo cuerpo la use no habría nada que cambiar. Criterio corregido por la auditoría del 2026-09-14; el cierre lo reinterpretaba y un criterio que el cierre reinterpreta no es un criterio.",hecho,si,,equipo:front fase:1 estado:hecho nueva
F1.41,Front · Fase 1 — Consola y el traslado de render/,Front,1,Consola y el traslado de render/,"Los nombres de los params, del cable al contrato","PARAM_SCHEMAS espera los params en español —maximo, horizonte, orden, tope, normalizacion, pilares, columnas, banda, corte, ventana— y el cable los manda en inglés: maximum, horizon, order, cap, normalization, pillars, columns, band, cut, window. La tabla blocks los declara en layout_params. El caso que lo hace urgente es gauge. El backend exige options.maximum y emite ERROR si falta, así que el panel siempre llega con { maximum: 100 }. GaugeBody espera maximo. adaptPanelParams descartaba maximum por desconocido y el panel mostraba «Sin máximo declarado» teniendo el dato en la mano. Corregido el 2026-09-15 al escribir la prueba: esta descripción decía antes que «el arco se dibuja contra otro máximo, en silencio». Era falso. GaugeBody comprueba maximo === undefined y se niega a dibujar — que es lo correcto, y por eso el defecto se veía en pantalla en vez de esconderse. El error era del diagnóstico, no del código. Lo mismo forecast con horizon.","• El mapeo vive en el adaptador de api/ y en un solo lugar, junto al de familias y formas.
• Un param del cable que el mapeo no conoce se reporta, no se descarta: es la misma regla que unknownParams ya aplica, y ahora con dos vocabularios hay el doble de superficie para que uno se pierda.
• paramsDisponibles que llega de /config/blocks se traduce con la misma tabla, para que la validación compare peras con peras.
• Un gauge del seed dibuja su medidor contra el maximum que mandó el backend. Verificado cambiando el valor en el fixture y viendo moverse el arco.
• Queda declarado qué params del cable no tienen contraparte —brand, components, interval_level, stats, scale, clustering, reference, profile_cap, cuts— y por qué: son de los tres cuerpos que no existen y de opciones que ningún cuerpo lee todavía.",hecho,si,,equipo:front fase:1 estado:hecho nueva
F1.42,Front · Fase 1 — Consola y el traslado de render/,Front,1,Consola y el traslado de render/,El mes en curso está incompleto y el selector no lo dice,"El equipo de datos avisó el 2026-09-15 que GLD_ECOMM_DAILY_PERFORMANCE tiene filas hasta dic-2028 con valores en 0 —metas de planeación— y que el mes en curso está incompleto. La mitad de ese aviso no aplica, y conviene devolvérselo. Lo verificamos contra el código: availablePeriods() genera los últimos doce meses contando el actual y nunca uno futuro, así que la consola no puede ofrecer dic-2028. Esa preocupación es real para quien consulte Snowflake a mano, no para el front. La otra mitad sí, y es nuestra. El mes en curso se ofrece igual que los cerrados, y PeriodPicker no lo distingue: alguien compara septiembre contra agosto y lee una caída que es «el mes todavía no terminó». Es el mismo problema que un panel degradado mostrando un número aproximado — la cifra es correcta y la lectura es falsa. El .pen ya lo dibuja en B5: «PERÍODO · 1 – 31 JUL 2026 · MTD CERRADO».","• El período en curso se marca como parcial, con qué parte del mes cubre. No se deshabilita: mirar el mes en curso es legítimo, lo que no es legítimo es que se vea igual que uno cerrado.
• El texto sale de lo que el período declara, no de comparar contra new Date() en el front: el corte del día es del tenant y su huso, no del navegador · la regla de las dos zonas horarias.
• Eso lo hace esperar un campo: hoy Periodo no declara si está cerrado. Va pedido a backend.",parcial,si,,equipo:front fase:1 estado:parcial nueva
F1.43,Front · Fase 1 — Consola y el traslado de render/,Front,1,Consola y el traslado de render/,"Los TIPOS de los params, no sólo sus nombres","F1.41 tradujo los NOMBRES de los params del cable al contrato y dejó abierta la otra mitad: que el tipo que PARAM_SCHEMAS declara sea el que el cuerpo lee. No lo era, y costó seis de doce paneles. F1.40 mudó el rótulo, el medidor y los comparativos de opciones a presentacion — los escribe el backend, no quien compone el layout. KpiParams pasó ese día a declarar dos interruptores booleanos, y PARAM_SCHEMAS se quedó diciendo array y object, que era la forma anterior. El servicio manda {""meter"": true, ""comparative"": true} en seis de los doce paneles del layout sembrado, el validador los rechazaba, y los seis salían BLOQUEADO diciendo «""medidor"" tiene el valor true y espera un objeto». Nada lo vio. No el compilador —las dos mitades no se tocan—, no el lint, no las pruebas, y no MSW, cuyos mocks nunca mandaron meter. Es el modo de falla de F1.38 otra vez: un mock que habla el idioma de nuestra capa interna no prueba la frontera, la esconde. Se midió abriendo la consola contra el binario local.","• ParamSpec gana el kind que faltaba —boolean— y kpi declara sus dos params como los interruptores que son. label sale: KpiBody lo lee de presentacion desde F1.40 y /config/blocks tampoco lo declara.
• La deriva deja de ser verificable y pasa a ser imposible: un cruce de tipos en tests/api/params-esquema.ts compara la tabla contra los Params de los doce cuerpos en npm run typecheck, en los dos sentidos —nombres exactos, y el tipo que cada kind deja pasar—. Lo único que no comprueba es el contenido de array y object, y está escrito por qué.
• La prueba usa el payload capturado, no uno inventado: los doce paneles con sus options tal como los devuelve GET /config/tabs/{id}, con fecha.
• Se verifica abriendo la consola, que es donde el defecto vivía.",hecho,si,,equipo:front fase:1 estado:hecho nueva
F1.44,Front · Fase 1 — Consola y el traslado de render/,Front,1,Consola y el traslado de render/,"El orden de una tabla se anuncia, no se aplica","Después de F1.43 quedaba un solo panel de los doce en BLOQUEADO: «Investment and return by platform», porque el cable manda {""order"": ""investment""} —el nombre de una columna— y TableBody ordenaba con { columna, direccion }. La lectura inicial fue que faltaba la dirección y que era pregunta para el backend. Era nuestra, y las tres fuentes lo decían. Se miraron el 2026-09-22: | Fuente | Qué dice | |---|---| | El cable | {""order"": ""investment""} · el nombre de la columna, sin dirección | | El .pen · §6 · Sec · table armado | La BASE dice «ORDENADO POR INVERSIÓN» y la nota al pie lo repite. El encabezado no marca la columna: los seis rótulos llevan el mismo $dim y ninguno tiene flecha | | El payload | Llega ya ordenado · 412K · 318K · 148K · 96K · 41K · 25K, el mismo orden y los mismos números que el .pen dibuja. Y su governance.base dice «MONTH · SORTED BY INVESTMENT» | Así que el orden de una tabla se declara en la BASE, no se ejecuta en el front. Ordenar acá era reordenar lo que ya venía ordenado, con una dirección que habría que elegir — y elegirla es la invención que el adaptador tiene prohibida: una tabla ordenada al revés se ve perfecta y miente. Lo que enseñó, que es la mitad que vale. El bloqueo lo habíamos escrito nosotros esa misma mañana, con la conclusión razonada y sin abrir el .pen. El dibujo estaba a tres líneas de Python. Es la regla de septiembre otra vez, y esta vez costó un panel y media hora en vez de cuatro tareas. Dos diferencias más contra el .pen, anotadas y no corregidas —son del dato, no del render—: el dibujo tiene seis columnas y el servicio manda cinco, falta CPA; y la participación se dibuja «39.6%» donde la celda sale «39.6», porque la columna no declara unidad.","• Ninguno de los doce paneles del layout sembrado queda en BLOQUEADO, y el de tabla dibuja sus seis filas en el orden en que llegan. Verificado abriéndolo, no sólo con pruebas.
• TableBody no ordena y orden sale de TableParams y de PARAM_SCHEMAS: un param que nadie lee se descarta como desconocido, que es la regla de api/params.ts y acá además es cierto. El cruce de tipos de F1.43 obliga a que las dos mitades se muevan juntas — y lo hizo: quitar una sin la otra rompió typecheck.
• La prueba que verificaba el ordenamiento se reemplaza, no se borra: la nueva afirma la garantía nueva —las filas se dibujan en el orden en que llegan— con un fixture desordenado a propósito, para que pueda fallar.
• cut de series o se lee —con su nombre y su ParamSpec— o sale de layout_params de series. Queda pendiente: es lo único de esta tarea que no depende de nosotros, y por eso la tarea está en ⚠️ y no en ✅.",parcial,si,,equipo:front fase:1 estado:parcial nueva bloqueada
F2.1,Front · Fase 2 — Estados de materialización,Front,2,Estados de materialización,DEGRADADO,,"• Muestra la cifra, más razon y desbloqueaCon. El badge lo pinta el shell. El front no decide si algo está degradado. Cerrada el 2026-09-03. Ya estaba implementado desde F1.13d; lo que faltaba era la prueba de punta a punta. La aserción que la hace valer es la negativa: el mismo valor con estado DISPONIBLE no pinta el badge, que es lo que demuestra que sale del estado del backend y no de una heurística del front.",hecho,no,,equipo:front fase:2 estado:hecho
F2.2,Front · Fase 2 — Estados de materialización,Front,2,Estados de materialización,BLOQUEADO,,"• Sin cifra y sin aproximación. Razón, qué lo desbloquea y CTA. El shell conserva título y BASE. Cerrada el 2026-09-03, con una salvedad escrita: el CTA no se pinta, y es correcto. La consola no pasa onUnblock, y la regla del CTA muerto dice que un botón sin manejador no se dibuja —«un botón que se aprieta y no hace nada es peor que uno ausente»—. El estado no queda sin salida: el detalle sigue diciendo qué lo desbloquea. Cuando exista a dónde mandar el desbloqueo, se cablea. La prueba de «sin aproximación» no busca un texto: busca que no haya ninguna forma de cifra en el panel —ni USD , ni 4.28M, ni miles con separador—, porque un número aproximado que se cuele no va a llamarse como el fixture.",hecho,no,,equipo:front fase:2 estado:hecho
F2.3,Front · Fase 2 — Estados de materialización,Front,2,Estados de materialización,SIN_PERMISO · B0.9 (línea 1171) contestada,,"• Muestra solicitarA y ofrece pedir acceso. Si D3 resuelve conservar el viaje de solicitud, se cablea contra /config/solicitudes: la solicitud ya hecha sale del servidor y no de estado local —con estado local, recargar borraba el pedido y la consola volvía a ofrecer el CTA como si nada. Parcial el 2026-09-03. La mitad que se puede hacer sin backend está hecha y probada: el estado llega del batch y nombra el rol que decide. Falta el CTA, y falta entero: /config/solicitudes ya existe en el contrato —línea 591, operationId: solicitarAcceso—, así que lo que queda es cablearlo y leer del servidor las solicitudes ya hechas. Medido el 2026-09-22, y el bloqueo es más preciso de lo que decía. El servicio sí tiene una ruta de solicitud —POST /access-requests, accessRequestHandler.Submit— pero es la del login: «no tengo cuenta», ya transcrita en synapse-auth.yaml y usada por RequestAccess. No es la de esta tarea, que es un usuario con cuenta pidiendo acceso a una métrica que su rol no recibe. Y falta la mitad que importa en las dos: la única ruta que LISTA solicitudes es GET /admin/access-requests, que es sólo para administradores. Un usuario de consola no puede leer si ya pidió, y ése es exactamente el motivo por el que el criterio dice «no de estado local» — con estado local, recargar borraba el pedido y la consola volvía a ofrecer el CTA como si nada. Hay una prueba que fija el estado actual: verifica que el botón no esté, para que aparezca el día que se cablee y no antes.",parcial,no,,equipo:front fase:2 estado:parcial bloqueada
F2.4,Front · Fase 2 — Estados de materialización,Front,2,Estados de materialización,ERROR con reintento por panel,,"• El reintento re-pide ese panel, no el batch entero. El mensaje es el del backend, no uno inventado por el front. Cerrada el 2026-09-03, y era un defecto real. ConsoleContainer pasaba onRetryPanels={() => void batch.refetch()}: apretar «Reintentar» en el panel que falló volvía a pedir los N paneles, y los N−1 que habían cargado bien parpadeaban. Se reemplazó por useRetryPanel, que pide ese panel —el mismo endpoint con una lista de uno, que el contrato ya soporta porque declara fallo parcial— y funde el resultado con setQueryData. No invalidateQueries: invalidar dispara de nuevo la consulta original, o sea los N, que es el mismo defecto por otro camino. La prueba necesita dos paneles: con uno solo, «re-pedir el batch» y «re-pedir ese panel» son la misma llamada y no distinguen nada. Verificada por mutación: con el refetch() viejo llegaban ['p-1','p-2'] donde va ['p-1'].",hecho,no,,equipo:front fase:2 estado:hecho
F2.5,Front · Fase 2 — Estados de materialización,Front,2,Estados de materialización,Frescura relativa en la procedencia,,"• «hace 3 h» calculado contra el ahora que baja por props. Refleja cuándo se materializó (B2.10), no cuándo se abrió la página. Cerrada el 2026-09-03. Ya venía de F1.13e: format.freshness lee payload.frescura —que es cuándo se materializó— contra un now único por pantalla. Faltaba la prueba de punta a punta, y se escribió con la distancia calculada en el momento y no con una fecha quemada: una fecha fija diría «HACE 8000 H» el año que viene y habría que tocarla.",hecho,no,,equipo:front fase:2 estado:hecho
F2.6,Front · Fase 2 — Estados de materialización,Front,2,Estados de materialización,Gobierno visible en los seis estados,,"• Incluso cargando: la BASE sale de Metric.base del catálogo (D6). Es la garantía de §5.2 verificada estado por estado. Cerrada el 2026-09-03. La prueba que la hace valer de verdad es una sola: BLOQUEADO, SIN_PERMISO y ERROR no llevan Gobierno —el contrato lo intersecta solo en los dos estados con cifra—, así que si la BASE sigue en pantalla con un payload que no la trae, es porque salió del catálogo. Eso es D6 verificada y no declarada. La prueba además afirma que el fixture no trae base ni capa, para que agregárselos no la deje verde sin verificar nada. ---",hecho,no,,equipo:front fase:2 estado:hecho
F3.1,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,ChatOverlay — la hoja lateral,,"• Escape cierra. El foco entra al abrir y vuelve al disparador al cerrar. Una sola hoja abierta a la vez: apilarlas deja al usuario sin saber qué cierra el Escape. Cerrada el 2026-09-03, sin <dialog> nativo y con la razón escrita. showModal() daría Escape, trampa de foco y devolución del foco gratis, pero jsdom no lo implementa —verificado— así que las pruebas tendrían que polirrellenarlo y estarían verificando el polyfill en vez de la hoja. Hecho a mano, el retorno del foco queda explícito en vez de confiado al navegador. Lo de «una sola hoja» es estructural: la consola sostiene un único estado. El contador del componente es la red por si alguien monta una segunda desde otro lado, y avisa en vez de fallar en silencio.",hecho,no,,equipo:front fase:3 estado:hecho
F3.2,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,Construir ContextoDePanel al abrir,,"• Manda panelId y periodo. Nunca SQL. El criterio se REESCRIBIÓ el 2026-09-17, por decisión humana sobre el informe de 82da946. Pedía doce campos —metricId, metricKey, nombre, base, fuente, capa, familia, tipo, valorActual, dimensionesDisponibles— porque cuando se escribió no había ningún campo por donde mandar el panel y se asumió que habría que transcribirlo entero. El backend lo resolvió al revés y mejor: panel_context: {panel_id, period}, y el servicio arma el resto leyendo el panel por su id. Transcribir doce campos desde el front habría sido mandarle al backend datos que él ya tiene, con la posibilidad de que difirieran. Construida el 2026-09-21 en src/api/chat.ts —alCable()— y src/api/useChat.ts —PanelContext—. Lo prueba tests/api/chat.test.ts, contra el cable transcripto y no contra nuestro vocabulario interno.",hecho,no,,equipo:front fase:3 estado:hecho
F3.3,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,«Ver detalle» y «Preguntar» en el shell del panel,,"• Los dos son CALLBACKS del shell, no navegación escrita adentro: render/ no sabe a dónde llevan y la superficie es dueña del viaje.
• Sin manejador no se pinta el botón. Es la regla del CTA muerto, que el shell ya aplica: «Ver detalle» está diferido por D3, así que hoy no se pinta ninguno de los dos y eso es correcto.
• «Preguntar» abre la hoja con el panel desde el que se preguntó.",hecho,no,,equipo:front fase:3 estado:hecho
F3.4,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,Cliente SSE,,"• Lee los seis eventos que declara el contrato. Cerrar la hoja aborta el stream. Un error a mitad deja lo ya recibido visible y dice qué pasó. El criterio decía otros nombres y estaba equivocado. Pedía «pensando, fragmento, dato, sql, error, fin», que salía de tareas-front-back.md. El contrato declara texto, dato, auditoria, sugerencias, fin y error: pensando no existe, fragmento es texto, sql es auditoria, y sugerencias faltaba en el plan. Gana el contrato, que es su casa. Corregido acá el 2026-09-03. Cerrada el 2026-09-03. Dos decisiones de implementación que el criterio no anticipaba: No se usa EventSource. POST /config/chat lleva la pregunta en el cuerpo y EventSource solo hace GET sin cuerpo: la pregunta tendría que viajar en la URL, donde queda en logs de proxy y en el historial del navegador. Se usa fetch con ReadableStream, que además da AbortController de verdad. (El criterio de F3.8 menciona «no deja el EventSource abierto»; lo que hay que no dejar abierto es el cuerpo de la respuesta.) El parseo trocea por \n\n, no por chunk. Un chunk de la red no es un evento: puede partir un JSON al medio, traer tres juntos, o terminar sin cerrar el último. Un parser escrito «un chunk, un evento» funciona en desarrollo —donde el servidor local manda cada evento entero— y falla detrás de un proxy. Las pruebas arman las tramas partidas en lugares incómodos a propósito, y las dos mutaciones lo confirman.",hecho,no,,equipo:front fase:3 estado:hecho
F3.5,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,UI de mensajes con estado de streaming,,"• Recibe una lista de turnos y un estado. No sabe qué es SSE, no abre nada y no acumula: se puede montar con turnos fijos, sin conexión.
• El estado de streaming se anuncia por aria-live, y la región viva es la RESPUESTA y no el turno entero: envolviendo todo, un lector de pantalla relee la pregunta con cada fragmento.
• Ningún spinner · la casa usa esqueleto o nada.
• §7.1: toda respuesta muestra su SQL en un desplegable, cerrado por defecto, y con el límite declarado al lado.
• Un corte dice si lo recibido sigue valiendo. El criterio decía «leyendo parcial del backend» y desde el 2026-09-21 eso es falso: el frame error del cable manda {code, message} y no declara nada. Lo deriva api/chat.ts de si ya se entregó contenido, apoyado en que el servicio persiste la respuesta acumulada antes de cerrar. Pedido como campo en docs/MENSAJE-2026-09-21-dos-tareas-del-chat.md.",hecho,no,,equipo:front fase:3 estado:hecho
F3.6,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,Reutilizar cuerpos de panel para respuestas estructuradas,,"• base. El catálogo trae la BASE de la MÉTRICA. La cifra que compuso el agente puede tener otro denominador: si filtró a una tienda, «48 tiendas sobre 52» es falso. Copiarla es declarar un denominador que nadie calculó.
• frescura. La cifra del chat no se materializó — la calculó el agente al vuelo—, y el catálogo no tiene fecha que sirva.",hecho,no,,equipo:front fase:3 estado:hecho
F3.7,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,Historial de hilos,"Listado de conversaciones previas del usuario, desde GET /config/chat/hilos.","• Cada hilo muestra con qué panel y período se abrió.
• Retomar un hilo reenvía su contexto; no arranca uno nuevo en silencio.
• «Hoy» se mide contra medianoche LOCAL, no contra «hace 24 horas». A las 15:00, un hilo de las 02:00 de hoy es de hoy y uno de las 23:00 de ayer no lo es. Con una ventana de 24 horas los dos caerían mal.
• El mes lleva el año cuando no es el corriente. La retención es de 12 meses y el contrato nombra «reabrir la consulta del mismo mes del año previo»: sin el año, dos grupos se llamarían «julio» y no habría cómo distinguirlos.",hecho,no,,equipo:front fase:3 estado:hecho
F3.8,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,useChat(contextoPanel) — envío y stream fuera de la UI,"La lógica de envío, acumulación de fragmentos y cierre del stream, separada del componente que la pinta.","• El componente de mensajes recibe una lista y un estado; no conoce SSE.
• Desmontar la hoja aborta el stream y no deja el EventSource abierto.
• Las cifras van aparte de la prosa, no intercaladas, porque cada una se pinta con el cuerpo de panel que le toca · F3.6. Y se guarda el evento entero, no solo valor: es lo que conserva la procedencia pegada a la cifra.
• Las sugerencias reemplazan, no se acumulan. El evento manda la lista completa; acumularlas dejaría en pantalla sugerencias de una vuelta anterior.
• fin y error no tocan la respuesta, solo el estado del turno. Mezclarlos haría que apply decidiera dos cosas distintas.",hecho,no,,equipo:front fase:3 estado:hecho
F3.9,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,Drill-down C2,"v2 tiene 128 líneas construidas: desagregación por las dimensiones que declara la métrica. nuevo-desarrollo.md lo baja a F5.4. Estado: diferida (D3). No se descarta ni se planifica todavía; entra cuando el backend llegue a ese tramo. El contrato ya la cubre, así que lo que falta es el servicio, no el diseño.","• Las dimensiones salen del catálogo, no de una lista escrita en el front.",diferida,si,,equipo:front fase:3 estado:diferida nueva
F3.10,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,Accionables y hallazgos C4,"El framework de PS-17: responder aceptado/rechazado sobre un ítem, promover un hallazgo con autor y fecha, y medirlo después. El contrato ya lo cubre: /config/accionables, /config/accionables/{id}/respuesta, /config/decisiones. Estado: diferida (D3). No se descarta ni se planifica todavía; entra cuando el backend llegue a ese tramo. El contrato ya la cubre, así que lo que falta es el servicio, no el diseño.","• El cuerpo declara qué se decidió y sobre cuál por callback, y la superficie es dueña del viaje. render/ sigue sin importar de api/. El ítem se identifica por su ref opaco, no por índice: el tope del panel recorta antes de pintar, así que la posición no identifica nada.",diferida,si,,equipo:front fase:3 estado:diferida nueva
F3.11,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,Módulo MMM,"Monitor y controlador. nuevo-desarrollo.md lo cita solo como anti-patrón —la rama if (metricId === 'mmm_canales') en la consola— y la crítica es correcta, pero el reemplazo necesita destino: o es un tipo de panel propio, o es configuración de layout. Estado: diferida (D3). No se descarta ni se planifica todavía; entra cuando el backend llegue a ese tramo. El contrato ya la cubre, así que lo que falta es el servicio, no el diseño.","• Cero ramas por metricId en la superficie. Y Synapse no ejecuta (§1.3.16): promueve un accionable con su autor y su fecha, no aplica un reparto.",diferida,si,,equipo:front fase:3 estado:diferida nueva
F3.12,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,"El cliente SSE habla el cable, no nuestro vocabulario","Traducir las tramas de POST /config/chat al EventoDeChat del contrato, y mandar el cuerpo con los nombres que el servicio declara. No reabre F3.4. Su criterio —«lee los seis eventos que declara el contrato»— se cumplió y sigue cumpliéndose. Lo que cambió es el cable. Es la hermana de F1.38 para el chat, y por eso es una tarea nueva y no una corrección de aquélla.","• El discriminador se lee de la línea event: de la trama, no de adentro del JSON. Es el defecto concreto: hasta el 2026-09-21 la línea se descartaba a propósito y useChat conmutaba sobre undefined — el chat no pintaba una sola palabra.
• El cuerpo viaja como question + panel_context: {panel_id, period}, que es lo que pide el binding. El anterior habría dado 400 aunque el parseo estuviera bien.
• Las pruebas emiten tramas del CABLE, no del vocabulario interno. Una prueba que emite el dialecto propio pasa en verde con el chat roto: es el mismo modo de falla que F1.38 encontró en panels:batch.
• Lo que el cable no permite traducir se descarta con una prueba que lo atestigua, no en silencio: data por F3.6 y thinking por no tener equivalente.",hecho,si,,equipo:front fase:3 estado:hecho nueva
F3.14,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,"Preguntas sugeridas por panel, y como chips","Consumir GET /config/panels/{panelId}/chat-suggestions y pintar las sugeridas como el .pen las dibuja. Es la tarea sin número que el plan del 2026-09-17 dejó anotada al final de la Fase 3, más la §7 de la auditoría del 21.","• Las sugeridas se aprietan y preguntan. Sin manejador no se pintan.
• Se piden para ESE panel y ESE período. Sin period el servicio usa el mes actual en UTC, que no es el del tenant ni el que se está mirando.
• El texto llega redactado del servicio: el front no escribe copy.",hecho,si,,equipo:front fase:3 estado:hecho nueva
F3.15,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,El chat tiene presencia en la consola,"Decisión humana del 2026-09-22: «el chat debe tener presencia, es una funcionalidad importante para el uso de Synapse, no un complemento — algo flotante o una persiana que abre sobre el dashboard». El .pen ya lo dibuja, en las dos formas, y en TODAS las pantallas de consola —C1 ×5, C2, C3 ×2, C4 ×2, C5 y los dos responsive—. No se construyó ninguna de las dos, y es la tercera vez que algo estaba dibujado y no se abrió: | Dónde | Qué dibuja | |---|---| | Navbar/CTA Synapse | Botón PREGUNTAR · alto 32 · fondo $acc · icono sparkles 14 en $on-acc · mono 10 w500 | | Barra inferior | Banda de 56 de alto, ancho completo, $dock con borde superior $w2, padding 0/24. Izquierda: PREGUNTAR A SYNAPSE —alto 32, $r-lg, borde $w3, sparkles en $dim—. Derecha: punto de 7 en $fam-medios-1 y la línea de contexto | La persiana ya existe —ChatOverlay, la hoja de 940 con velo de F5.17—. Lo que falta es la presencia, que es exactamente lo que se pidió. Y el contexto pasa a ser de PESTAÑA · decisión humana del 2026-09-22, opción (a) de docs/PROPUESTA-2026-09-22-divergencias-con-el-pen.md §5. Eso cierra esa propuesta y reemplaza la decisión del 2026-09-17, que se había tomado sobre la forma que el backend ya tenía y no sobre cuál era mejor. El razonamiento que la sostiene: un chat «del panel» no puede tener presencia permanente, porque el panel es quien da el contexto; uno «de la pestaña» sí. El PREGUNTAR de cada panel no se va: sigue existiendo y es más específico. Son dos entradas con dos alcances, que es lo que el .pen dibuja.","• La barra inferior y el CTA del navbar salen del frame, no de la nota, y con las medidas de arriba.
• La barra declara el contexto que va a viajar, y lo que declara es lo que viaja: si dice «12 paneles», la pregunta alcanza a esa pestaña.
• El botón no se pinta hasta que el cable lo acepte. Regla del CTA muerto: un PREGUNTAR A SYNAPSE que devuelve 400 es peor que su ausencia.
• El PREGUNTAR de panel sigue funcionando y sigue mandando panel_id.
• Se abre la pantalla antes de darla por construida.",pendiente,si,,equipo:front fase:3 estado:pendiente nueva bloqueada
F3.13,Front · Fase 3 — Chat contextual,Front,3,Chat contextual,La respuesta del agente es MARKDOWN y se pinta literal,"Renderizar el markdown que el agente devuelve, en vez de volcarlo como texto plano. Encontrado el 2026-09-21 al ABRIR el chat, no por una prueba. En pantalla se lee ### Límite declarado con los tres numerales incluidos. El openapi.yaml de 82da946 lo declara: la respuesta es «markdown en español que abre con una conclusión de 1-2 frases y, cuando aplica, las secciones ### Puntos de lectura, ### Fuentes consultadas y ### Límite declarado». No reabre F3.5, cuyo criterio se cumplió: se escribió antes de saber que el agente contesta markdown, y ninguna de sus aserciones es falsa hoy. Es la misma distinción que F3.12 con F3.4 — lo que cambió es el cable.","• Encabezados, listas y énfasis se pintan con los tokens de la escala tipográfica. Ni text-[13px] ni text-sm: las dos se saltan el sistema.
• No se inyecta HTML del agente. El texto lo compone un modelo que consulta datos del tenant; pintarlo con dangerouslySetInnerHTML convierte una respuesta en un vector.
• Las tres secciones que el backend declara se ven como secciones y no como una línea más de prosa. §7.1 pide el límite declarado al lado del SQL.
• [SIN_COMPETENCIA] en la primera línea no se muestra crudo: el backend lo usa para decir que no puede responder con las fuentes que tiene.",hecho,si,,equipo:front fase:3 estado:hecho nueva
F4.1,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,surfaces/admin/ — layout base y navegación,,"• No se muestra vocabulario de infraestructura (§7.3 de design.md): ni base, ni rol técnico, ni grants, ni warehouse. Se declara la consecuencia —acceso vigente, última verificación— no la plomería. Única excepción: la lista de subprocesadores, que es obligación legal.
• La credencial de Snowflake no se muestra ni se edita desde acá: se referencia por identificador del gestor de secretos.
• Un usuario ve su propia fila marcada «sin acción sobre tu cuenta».",hecho,no,,equipo:front fase:4 estado:hecho
F4.2,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Lista de tenants,,"• No se muestra vocabulario de infraestructura (§7.3 de design.md): ni base, ni rol técnico, ni grants, ni warehouse. Se declara la consecuencia —acceso vigente, última verificación— no la plomería. Única excepción: la lista de subprocesadores, que es obligación legal.
• La credencial de Snowflake no se muestra ni se edita desde acá: se referencia por identificador del gestor de secretos.
• Un usuario ve su propia fila marcada «sin acción sobre tu cuenta».",hecho,no,,equipo:front fase:4 estado:hecho
